Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
04:36:37 PM,-77.53,-391.67,-57.22,-49.78,-4.58,-8.87,10.87,-35.48
04:36:37 PM,-61.23,-385.95,-56.36,-49.21,-4.29,24.03,34.62,-18.6
04:36:37 PM,-61.51,-370.79,-54.93,-47.78,-2.57,37.19,46.92,-7.44
04:36:37 PM,-56.93,-344.47,-51.78,-46.06,-0.29,40.34,54.65,4.58
04:36:37 PM,-56.65,-325.87,-49.21,-43.49,2.29,40.34,55.22,8.01
04:36:37 PM,-56.65,-324.73,-47.49,-41.2,4.58,40.34,55.22,8.3
04:36:37 PM,-56.65,-331.31,-47.49,-40.05,5.15,40.34,55.22,8.3
04:36:37 PM,-56.65,-374.51,-48.07,-39.2,5.44,40.34,55.22,8.3
04:36:37 PM,-66.95,-422.29,-49.21,-39.48,5.15,34.9,47.78,-0.86
04:36:37 PM,-104.14,-438.59,-50.64,-40.91,4.29,3.72,19.17,-32.33
04:36:37 PM,-112.15,-439.45,-52.64,-44.06,2,-15.16,0.86,-49.78
04:36:37 PM,-112.15,-439.45,-57.22,-48.35,-1.72,-22.32,-14.31,-66.66
04:36:37 PM,-112.15,-439.45,-61.23,-50.93,-4.86,-22.6,-20.6,-76.68
04:36:37 PM,-112.15,-439.45,-59.51,-50.35,-3.72,-22.6,-20.89,-77.25
04:36:37 PM,-112.15,-439.45,-56.36,-48.92,-1.14,-22.6,-20.89,-77.25
04:36:37 PM,-112.15,-439.45,-53.22,-48.07,1.43,-22.6,-20.89,-77.25
04:36:37 PM,-109.29,-426.01,-50.64,-47.21,4.01,-20.89,-16.59,-73.81
04:36:37 PM,-60.94,-375.65,-49.21,-46.63,6.01,16.59,19.45,-42.34
04:36:37 PM,4.01,-327.02,-47.21,-46.63,7.72,63.23,55.22,-9.16
04:36:37 PM,35.19,-301.55,-46.06,-47.21,7.72,78.39,72.38,10.01
04:36:37 PM,36.62,-280.95,-44.35,-48.07,8.58,78.68,73.24,19.17
04:36:37 PM,36.62,-274.66,-43.77,-48.92,8.01,78.68,73.24,20.31
04:36:37 PM,36.62,-274.94,-44.06,-48.92,6.58,78.68,73.24,20.31
04:36:37 PM,36.34,-270.65,-43.77,-48.92,5.72,78.39,72.96,20.31
04:36:37 PM,34.33,-265.79,-44.35,-48.92,4.29,78.11,72.1,17.74
04:36:37 PM,2,-269.79,-45.2,-49.5,2.86,56.08,48.64,-8.87
04:36:37 PM,-40.63,-269.79,-45.2,-48.92,2.86,16.31,17.74,-33.76
04:36:37 PM,-49.21,-269.79,-43.49,-47.21,4.86,-6.01,2.29,-46.92
04:36:37 PM,-49.21,-269.79,-40.91,-45.78,6.01,-10.01,-0.29,-54.65
04:36:37 PM,-49.21,-269.79,-38.91,-45.49,6.01,-10.01,-0.29,-56.08
04:36:37 PM,-49.21,-269.79,-36.05,-46.35,6.87,-10.01,-0.29,-56.08
04:36:37 PM,-49.21,-269.79,-32.33,-46.35,8.87,-10.01,-0.29,-56.08
04:36:37 PM,-47.78,-259.49,-26.61,-44.92,12.3,-9.73,0.86,-55.22
04:36:37 PM,-9.44,-219.44,-21.17,-43.2,15.45,19.17,34.05,-29.75
04:36:37 PM,32.62,-206.85,-16.59,-41.48,17.45,75.53,75.24,1.43
04:36:37 PM,41.77,-192.55,-12.3,-39.77,19.45,90.69,93.27,22.32
04:36:37 PM,42.34,-159.65,-8.01,-38.62,21.46,91.84,98.13,42.92
04:36:37 PM,42.34,-138.76,-3.43,-38.05,23.17,91.84,98.71,51.21
04:36:37 PM,42.34,-137.9,-1.14,-37.77,24.03,91.84,98.71,51.5
04:36:37 PM,42.63,-137.9,-0.29,-38.62,23.17,91.84,98.71,51.5
04:36:37 PM,42.06,-157.07,-0.57,-39.2,21.46,92.12,98.71,51.5
04:36:37 PM,5.15,-205.99,-0.57,-38.91,20.6,80.97,83.54,35.19
04:36:37 PM,-68.66,-223.45,1.72,-37.48,22.6,42.63,44.92,3.72
04:36:37 PM,-81.83,-224.02,3.43,-36.62,23.75,19.74,18.6,-12.59
04:36:37 PM,-81.83,-224.02,3.72,-37.19,23.75,12.59,1.43,-28.9
04:36:37 PM,-81.83,-224.02,2.29,-37.48,23.46,12.59,-1.72,-35.76
04:36:37 PM,-81.83,-224.02,2.86,-36.62,24.32,12.59,-1.72,-36.05
04:36:37 PM,-81.83,-224.02,5.15,-35.48,25.75,12.59,-1.72,-36.05
04:36:37 PM,-81.83,-222.59,7.44,-35.76,27.47,12.59,-1.72,-36.05
04:36:37 PM,-74.67,-201.7,8.3,-37.48,27.75,16.88,2,-31.19
04:36:37 PM,-35.76,-168.51,7.72,-40.63,26.04,51.78,26.32,-5.44
04:36:37 PM,-7.44,-131.03,6.87,-44.06,24.03,73.53,48.64,19.45
04:36:37 PM,-1.72,-115.59,6.29,-46.35,22.32,75.82,56.36,34.33
04:36:37 PM,-1.43,-127.89,6.87,-46.63,22.6,75.53,56.65,34.62
04:36:37 PM,-1.43,-129.89,8.3,-46.63,23.75,75.53,56.65,34.33
04:36:37 PM,-1.43,-129.89,8.3,-47.49,22.89,75.53,56.65,34.33
04:36:37 PM,-1.43,-133.9,6.87,-48.07,21.46,75.53,56.65,34.33
04:36:37 PM,-6.29,-167.94,4.58,-49.5,19.45,74.96,54.93,32.62
04:36:37 PM,-36.34,-188.26,2.57,-51.5,17.17,59.22,33.19,16.88
04:36:37 PM,-46.63,-190.54,0,-53.79,14.59,28.32,2.57,0.29
04:36:37 PM,-48.64,-191.97,-1.72,-55.22,12.87,11.73,-15.74,-20.03
04:36:37 PM,-48.64,-191.97,-2.29,-55.22,12.87,11.16,-16.88,-30.33
04:36:37 PM,-48.64,-191.97,-2.29,-54.93,12.59,11.16,-16.88,-31.47
04:36:37 PM,-48.64,-191.97,-1.72,-55.22,12.87,11.16,-16.88,-31.47
04:36:37 PM,-48.64,-191.97,-2,-55.5,13.45,11.16,-16.88,-31.47
04:36:37 PM,-40.34,-172.81,0.29,-54.36,15.16,11.73,-16.02,-30.61
04:36:37 PM,32.62,-115.87,3.15,-53.22,17.17,47.49,16.59,-3.43
04:36:37 PM,85.54,-81.54,6.29,-51.5,19.17,102.42,65.52,35.19
04:36:37 PM,90.98,-61.23,7.72,-50.35,20.31,110.44,80.97,58.65
04:36:37 PM,91.27,-40.63,9.16,-50.35,21.17,110.44,81.83,72.38
04:36:37 PM,91.27,-20.31,10.3,-51.5,21.74,110.44,82.11,78.68
04:36:37 PM,91.27,-18.6,8.87,-52.36,20.31,110.44,82.11,78.96
04:36:37 PM,91.27,-18.88,7.15,-52.64,19.74,110.44,81.83,78.68
04:36:37 PM,91.27,-31.47,5.44,-53.22,19.17,110.44,81.83,78.68
04:36:37 PM,74.1,-58.94,3.72,-53.5,18.6,104.71,73.24,70.38
04:36:37 PM,33.19,-72.38,2.29,-52.64,20.03,70.95,42.63,40.91
04:36:37 PM,27.18,-73.24,3.15,-51.5,22.32,47.78,24.32,19.45
04:36:37 PM,27.18,-73.24,4.29,-50.35,24.03,45.49,22.03,11.16
04:36:37 PM,27.18,-73.24,4.29,-50.64,24.32,45.49,22.03,10.01
04:36:37 PM,27.18,-73.24,4.86,-50.07,25.75,45.49,22.03,10.01
04:36:37 PM,27.47,-68.95,10.3,-48.64,30.33,45.49,22.03,10.01
04:36:37 PM,66.09,-0.29,20.03,-47.21,36.34,52.64,28.61,16.59
04:36:37 PM,180.53,110.44,28.61,-46.63,42.06,134.75,105.86,87.83
04:36:37 PM,234.03,156.78,37.77,-46.63,46.92,227.74,200.27,185.68
04:36:37 PM,235.75,170.8,45.78,-46.92,50.93,242.04,224.59,227.17
04:36:37 PM,235.46,173.95,53.5,-46.63,54.36,242.33,226.02,238.32
04:36:37 PM,235.46,177.1,60.94,-45.78,57.51,242.04,225.73,239.18
04:36:37 PM,235.46,179.67,66.95,-45.2,60.08,242.04,225.73,239.18
04:36:37 PM,235.46,179.39,68.66,-45.49,59.22,242.04,226.02,239.18
04:36:37 PM,229.74,151.06,66.38,-45.49,56.08,242.33,226.02,239.18
04:36:37 PM,152.49,59.22,62.08,-45.2,51.78,232.03,211.72,229.74
04:36:37 PM,42.34,7.72,58.36,-44.35,48.35,149.35,127.89,159.65
04:36:37 PM,17.17,2.86,54.93,-43.2,45.49,76.68,62.66,93.84
04:36:37 PM,16.88,2.86,51.21,-41.48,43.49,61.51,46.92,65.8
04:36:37 PM,16.88,2.86,49.5,-39.2,44.06,60.94,46.06,60.08
04:36:37 PM,16.88,2.86,48.35,-38.05,44.06,60.94,46.06,60.08
04:36:37 PM,16.88,2.86,48.07,-37.77,44.06,60.94,46.06,60.08
04:36:37 PM,17.45,6.87,47.78,-39.2,43.77,60.94,46.06,60.08
04:36:37 PM,27.75,18.6,47.49,-40.05,43.77,63.51,48.35,62.66
04:36:37 PM,32.04,19.45,47.49,-40.91,43.77,71.53,56.93,71.24
04:36:37 PM,32.04,19.45,46.06,-42.34,42.34,72.1,58.36,72.67
04:36:37 PM,32.04,19.45,42.92,-44.06,39.77,72.1,58.36,72.67
04:36:37 PM,32.04,19.45,40.34,-45.78,37.77,72.1,58.36,72.67
04:36:37 PM,32.04,19.45,38.34,-48.35,36.05,72.1,58.36,72.67
04:36:37 PM,32.04,19.45,35.76,-49.21,34.9,72.1,58.36,72.67
04:36:37 PM,32.04,13.73,33.19,-50.07,33.76,72.1,58.36,72.67
04:36:37 PM,24.89,-22.89,30.04,-50.93,32.33,71.81,57.51,72.38
04:36:37 PM,2.57,-40.91,26.32,-52.07,31.19,49.5,34.33,54.07
04:36:37 PM,0.29,-41.48,22.03,-54.07,29.75,21.17,10.59,23.75
04:36:37 PM,0.29,-41.48,18.02,-56.36,28.61,20.03,9.44,19.45
04:36:37 PM,0.29,-41.48,14.31,-59.51,26.04,20.03,9.44,19.45
04:36:37 PM,0.29,-41.48,9.16,-62.94,22.03,20.03,9.44,19.45
04:36:37 PM,0.29,-41.48,3.15,-65.8,18.31,20.03,9.44,19.45
04:36:37 PM,0.29,-41.48,0,-67.52,16.88,20.03,9.44,19.45
04:36:37 PM,0.57,-30.9,-1.14,-68.09,16.88,20.03,9.44,19.45
04:36:37 PM,2.86,-15.74,-3.43,-69.52,16.31,23.46,12.02,19.45
04:36:37 PM,3.43,-14.59,-5.72,-70.95,15.16,31.47,18.31,20.31
04:36:37 PM,3.43,-14.59,-6.58,-71.24,14.88,31.76,18.6,20.31
04:36:37 PM,3.72,-14.59,-6.87,-70.67,15.45,31.76,18.88,20.31
04:36:37 PM,3.72,-14.59,-7.44,-69.81,16.02,32.04,18.88,20.6
04:36:37 PM,3.72,-14.59,-8.01,-68.66,16.59,31.76,18.88,20.31
04:36:37 PM,3.43,-14.59,-9.16,-68.38,16.31,31.76,18.6,20.31
04:36:37 PM,3.15,-12.59,-11.73,-68.66,14.88,31.76,18.6,20.31
04:36:37 PM,-15.45,-11.44,-14.88,-69.24,13.45,29.47,15.16,17.45
04:36:37 PM,-33.19,-12.3,-18.02,-69.81,11.73,0.29,-13.45,-10.59
04:36:37 PM,-33.19,-12.3,-19.74,-69.81,11.16,-12.59,-26.04,-25.75
04:36:37 PM,-33.19,-12.3,-20.31,-69.81,11.16,-12.59,-26.04,-26.04
04:36:37 PM,-33.19,-12.3,-21.17,-70.38,11.16,-12.59,-26.04,-26.04
04:36:37 PM,-33.19,-12.3,-24.03,-72.38,8.87,-12.59,-26.04,-26.04
04:36:37 PM,-33.19,-12.3,-27.18,-74.1,7.15,-12.59,-26.04,-26.04
04:36:37 PM,-33.19,-10.01,-27.47,-74.39,7.72,-12.59,-26.04,-26.04
04:36:37 PM,-23.75,28.9,-26.32,-74.1,9.16,-12.59,-25.75,-26.04
04:36:37 PM,12.59,61.51,-24.89,-73.53,10.87,8.01,-1.14,-8.01
04:36:37 PM,18.31,63.51,-23.75,-72.38,12.02,30.33,26.04,18.6
04:36:37 PM,18.31,63.23,-25.18,-71.53,12.3,30.61,26.61,20.31
04:36:37 PM,18.02,63.23,-25.75,-70.67,12.87,30.61,26.61,20.31
04:36:37 PM,18.31,63.23,-27.18,-71.24,12.59,30.61,26.61,20.31
04:36:37 PM,18.31,63.23,-27.75,-72.96,11.44,30.61,26.61,20.31
04:36:37 PM,18.31,63.23,-31.76,-75.24,7.44,30.61,26.89,20.31
04:36:37 PM,15.74,55.22,-36.05,-76.68,4.58,30.61,26.61,20.31
04:36:37 PM,-12.87,33.47,-38.62,-77.25,2.29,21.17,17.45,12.02
04:36:37 PM,-25.18,28.9,-41.48,-78.39,-0.29,-8.87,-9.16,-15.74
04:36:37 PM,-25.18,28.9,-44.06,-79.25,-2,-12.59,-12.59,-21.46
04:36:37 PM,-25.18,28.9,-45.78,-78.96,-2.57,-12.59,-12.59,-21.46
04:36:37 PM,-25.18,28.9,-46.06,-78.11,-2,-12.59,-12.59,-21.46
04:36:37 PM,-25.18,28.9,-46.35,-76.39,-0.57,-12.59,-12.59,-21.46
04:36:37 PM,-25.18,28.9,-44.35,-74.1,1.72,-12.59,-12.59,-21.46
04:36:37 PM,-24.89,32.62,-41.48,-72.1,4.29,-12.59,-12.59,-21.46
04:36:37 PM,-9.44,45.78,-38.62,-70.1,7.44,-10.87,-10.3,-20.03
04:36:37 PM,12.3,47.49,-35.76,-67.81,10.3,13.16,14.02,0.29
04:36:37 PM,12.87,47.49,-34.05,-65.8,12.59,22.32,22.89,12.59
04:36:37 PM,13.16,47.49,-33.19,-65.8,13.16,22.32,23.17,13.16
04:36:37 PM,13.16,47.49,-34.62,-67.23,11.44,22.32,23.17,13.16
04:36:37 PM,13.16,47.49,-33.76,-66.95,11.44,22.6,23.17,13.16
04:36:37 PM,13.16,47.49,-32.9,-65.8,12.59,22.6,23.17,13.16
04:36:37 PM,13.16,47.49,-32.62,-63.8,14.31,22.6,23.17,13.16
04:36:37 PM,6.01,33.19,-32.9,-61.8,15.16,22.32,22.89,13.16
04:36:37 PM,-25.46,8.58,-34.62,-60.65,14.88,2.86,4.29,-4.01
04:36:37 PM,-30.9,5.72,-34.9,-58.65,16.31,-22.03,-18.88,-32.9
04:36:37 PM,-30.9,5.72,-32.9,-57.22,18.31,-22.89,-20.03,-36.62
04:36:37 PM,-30.9,5.72,-31.47,-56.65,19.45,-22.89,-20.03,-36.62
04:36:37 PM,-30.9,5.72,-31.19,-56.36,19.74,-22.89,-20.03,-36.62
04:36:37 PM,-30.9,5.72,-31.76,-56.08,19.45,-22.89,-20.03,-36.62
04:36:37 PM,-30.9,5.72,-30.33,-55.79,20.03,-22.89,-20.03,-36.62
04:36:37 PM,-29.75,16.59,-29.75,-56.93,20.31,-22.89,-20.03,-36.62
04:36:37 PM,-2.57,45.49,-30.61,-58.65,19.17,-13.16,-9.73,-28.32
04:36:37 PM,16.31,49.5,-31.19,-60.94,18.02,23.46,24.6,7.15
04:36:37 PM,16.88,49.5,-33.19,-63.51,15.16,28.32,29.47,19.17
04:36:37 PM,16.88,49.5,-36.05,-65.52,12.02,28.32,29.47,19.17
04:36:37 PM,16.59,49.5,-37.48,-66.38,10.59,28.32,29.47,19.17
04:36:37 PM,16.59,49.5,-38.05,-67.23,10.59,28.32,29.47,19.17
04:36:37 PM,16.59,49.5,-40.91,-69.52,8.3,28.32,29.47,19.17
04:36:37 PM,16.59,47.49,-45.49,-72.96,3.72,28.32,29.47,19.17
04:36:37 PM,6.01,21.17,-50.07,-76.39,-0.57,26.89,27.75,18.02
04:36:37 PM,-10.01,8.3,-52.93,-78.39,-2.86,5.72,4.29,0.86
04:36:37 PM,-10.3,8.3,-55.5,-80.68,-5.44,-4.29,-6.29,-6.87
04:36:37 PM,-10.3,8.3,-58.94,-82.68,-8.3,-4.29,-6.29,-6.87
04:36:37 PM,-10.3,8.3,-61.8,-84.11,-10.3,-4.29,-6.29,-6.87
04:36:37 PM,-10.3,8.3,-64.66,-84.97,-12.02,-4.29,-6.29,-6.87
04:36:37 PM,-10.3,8.3,-65.23,-85.26,-12.87,-4.29,-6.29,-6.87
04:36:37 PM,-10.3,10.3,-64.37,-84.69,-12.3,-4.29,-6.29,-6.87
04:36:37 PM,-0.57,46.92,-62.94,-84.4,-11.44,-4.29,-6.01,-6.87
04:36:37 PM,34.05,70.1,-62.08,-84.69,-10.87,13.45,13.16,9.73
04:36:37 PM,38.62,70.38,-62.08,-84.97,-10.87,35.48,35.76,34.05
04:36:37 PM,38.62,70.38,-62.66,-84.4,-10.87,35.76,36.34,35.48
04:36:37 PM,38.62,70.38,-61.8,-82.68,-9.16,35.76,36.34,35.48
04:36:37 PM,38.91,70.67,-59.8,-80.39,-6.58,35.76,36.34,35.76
04:36:37 PM,38.91,70.67,-58.08,-78.68,-5.15,35.76,36.34,35.76
04:36:37 PM,38.91,70.67,-57.51,-76.1,-3.72,35.76,36.34,35.76
04:36:37 PM,37.19,60.37,-57.51,-73.24,-2,35.76,36.34,35.76
04:36:37 PM,6.01,24.6,-58.65,-71.24,-2,30.33,31.19,31.19
04:36:37 PM,-11.16,16.02,-60.08,-69.81,-2.57,2.29,7.72,8.87
04:36:37 PM,-11.16,16.02,-60.65,-68.66,-2,-2.57,3.43,2.86
04:36:37 PM,-11.16,16.02,-61.23,-67.23,-1.43,-2.57,3.43,2.86
04:36:37 PM,-11.16,16.02,-61.23,-65.23,-0.29,-2.57,3.43,2.86
04:36:37 PM,-11.16,16.02,-62.08,-63.51,0,-2.57,3.43,2.86
04:36:37 PM,-11.16,16.02,-61.8,-62.08,1.43,-2.57,3.43,2.86
04:36:37 PM,-11.16,16.31,-62.37,-61.51,1.43,-2.57,3.43,2.86
04:36:37 PM,-6.01,18.31,-64.09,-60.94,1.72,-1.43,4.86,3.72
04:36:37 PM,6.29,22.03,-63.8,-60.37,1.72,20.6,24.6,18.31
04:36:37 PM,7.15,22.32,-64.09,-60.08,1.14,30.9,32.9,28.04
04:36:37 PM,7.44,22.32,-63.8,-59.8,0.86,31.19,32.9,28.61
04:36:37 PM,7.15,22.32,-64.37,-59.8,-0.57,30.9,32.9,28.61
04:36:37 PM,7.15,22.32,-64.37,-59.8,-1.43,30.9,32.9,28.32
04:36:37 PM,7.15,22.03,-63.23,-58.94,-1.43,30.9,32.62,28.32
04:36:37 PM,7.15,22.03,-63.8,-59.22,-2.57,30.9,32.62,28.32
04:36:37 PM,5.15,18.6,-65.23,-59.51,-4.58,30.9,32.62,28.32
04:36:37 PM,-8.3,5.44,-65.8,-58.65,-4.58,19.74,19.17,18.88
04:36:37 PM,-12.3,3.43,-64.95,-56.36,-3.43,-4.58,-8.01,-9.16
04:36:37 PM,-12.3,3.43,-63.23,-54.36,-1.43,-6.29,-10.59,-14.88
04:36:37 PM,-12.3,3.43,-61.51,-52.93,-0.29,-6.29,-10.59,-14.88
04:36:37 PM,-12.3,3.43,-61.23,-52.64,-0.29,-6.29,-10.59,-14.88
04:36:37 PM,-12.3,3.43,-62.08,-52.64,-0.86,-6.29,-10.59,-14.88
04:36:37 PM,-12.3,3.43,-61.51,-52.64,-0.86,-6.29,-10.59,-14.88
04:36:37 PM,-12.3,2.29,-59.8,-51.78,0.57,-6.29,-10.59,-14.88
04:36:37 PM,-2.86,1.14,-56.08,-50.35,2.86,-3.15,-6.58,-13.16
04:36:37 PM,8.87,2.57,-53.22,-48.92,5.15,19.45,17.74,5.15
04:36:37 PM,9.16,2.57,-52.93,-47.49,6.58,24.89,24.32,14.02
04:36:37 PM,9.16,2.57,-53.22,-46.92,6.87,24.89,24.32,14.02
04:36:37 PM,9.16,2.57,-53.22,-46.35,7.44,24.89,24.32,14.02
04:36:37 PM,9.44,2.86,-51.78,-45.78,9.44,24.89,24.32,14.31
04:36:37 PM,9.44,2.86,-52.36,-46.06,9.16,25.18,24.6,14.31
04:36:37 PM,9.44,2.86,-52.93,-45.49,8.87,25.18,24.6,14.31
04:36:37 PM,11.73,6.58,-51.21,-44.06,10.01,25.18,24.6,14.31
04:36:37 PM,26.32,21.46,-49.78,-43.2,10.59,31.76,33.47,20.89
04:36:37 PM,29.47,23.46,-48.35,-43.49,10.59,48.35,54.93,43.77
04:36:37 PM,29.47,23.46,-47.49,-43.49,11.16,49.78,57.79,49.78
04:36:37 PM,29.47,23.46,-46.63,-42.63,11.44,49.78,57.79,49.78
04:36:37 PM,29.47,23.46,-47.21,-41.48,11.16,49.78,57.79,49.78
04:36:37 PM,29.47,23.46,-49.21,-41.2,9.44,49.78,57.79,49.78
04:36:37 PM,29.47,23.46,-51.78,-41.77,6.87,49.78,57.79,49.78
04:36:37 PM,29.47,22.03,-55.22,-42.63,4.01,49.78,57.79,49.78
04:36:37 PM,4.58,-18.88,-62.08,-44.06,0,45.49,52.36,46.92
04:36:37 PM,-65.8,-66.09,-68.66,-44.63,-3.43,-18.6,-9.73,-2.57
04:36:37 PM,-76.68,-71.53,-74.39,-44.35,-5.72,-64.09,-54.36,-60.94
04:36:37 PM,-76.96,-71.53,-78.68,-43.77,-8.01,-66.38,-58.94,-79.25
04:36:37 PM,-76.96,-71.53,-80.97,-42.63,-8.01,-66.38,-58.94,-80.39
04:36:37 PM,-76.96,-71.53,-80.97,-40.91,-6.58,-66.38,-58.94,-80.39
04:36:37 PM,-76.96,-71.53,-79.82,-40.05,-4.86,-66.38,-58.94,-80.39
04:36:37 PM,-76.96,-71.53,-77.82,-39.48,-3.15,-66.38,-58.94,-80.39
04:36:37 PM,-75.53,-59.22,-75.24,-39.2,-0.86,-66.38,-58.94,-80.39
04:36:37 PM,-27.75,2.86,-72.1,-38.05,1.43,-54.93,-47.78,-71.53
04:36:37 PM,50.35,46.92,-68.09,-36.34,4.01,10.01,11.16,-16.88
04:36:37 PM,64.37,56.36,-66.38,-36.05,4.58,40.05,42.34,24.32
04:36:37 PM,64.37,56.36,-66.95,-36.62,3.15,40.63,43.49,30.9
04:36:37 PM,64.37,56.36,-72.96,-38.91,-1.72,40.63,43.49,30.9
04:36:37 PM,64.37,56.36,-80.39,-41.48,-7.44,40.63,43.49,30.9
04:36:37 PM,64.37,56.36,-86.69,-42.34,-10.59,40.63,43.49,30.9
04:36:37 PM,64.37,56.36,-91.84,-41.48,-12.02,40.63,43.49,30.9
04:36:37 PM,63.8,44.06,-94.7,-39.77,-12.02,40.63,43.49,30.9
04:36:37 PM,23.75,-8.58,-97.56,-38.05,-12.02,30.61,30.33,20.89
04:36:37 PM,-39.2,-39.77,-99.85,-36.91,-12.3,-20.31,-11.16,-21.17
04:36:37 PM,-43.49,-41.77,-102.71,-36.05,-12.3,-33.19,-21.17,-44.92
04:36:37 PM,-43.49,-41.77,-103.86,-35.76,-12.02,-33.47,-21.46,-47.78
04:36:37 PM,-43.49,-41.77,-104.14,-36.05,-12.02,-33.47,-21.46,-47.78
04:36:37 PM,-43.49,-41.77,-105,-35.48,-12.02,-33.47,-21.46,-47.78
04:36:37 PM,-43.49,-41.77,-106.72,-34.05,-11.73,-33.47,-21.46,-47.78
04:36:37 PM,-43.49,-41.77,-107.86,-32.9,-11.73,-33.47,-21.46,-47.78
04:36:37 PM,-41.2,-36.34,-109.58,-32.62,-12.87,-33.47,-21.46,-47.78
04:36:37 PM,-37.77,-39.2,-112.15,-32.9,-14.02,-41.2,-27.18,-53.79
04:36:37 PM,-40.91,-45.49,-113.87,-32.33,-13.73,-47.78,-30.9,-59.51
04:36:37 PM,-40.91,-45.49,-114.44,-30.61,-12.59,-48.07,-30.61,-61.23
04:36:37 PM,-40.91,-45.49,-114.15,-28.04,-11.44,-48.07,-30.61,-61.23
04:36:37 PM,-40.91,-45.49,-112.15,-25.18,-8.58,-48.07,-30.61,-61.23
04:36:37 PM,-40.91,-45.49,-111.29,-23.17,-6.29,-48.07,-30.61,-61.23
04:36:37 PM,-40.91,-45.49,-110.72,-22.89,-6.01,-48.07,-30.61,-61.23
04:36:37 PM,-40.91,-44.06,-111.01,-23.17,-6.87,-48.07,-30.61,-61.23
04:36:37 PM,-29.47,-23.75,-111.58,-23.46,-8.01,-42.92,-23.46,-56.93
04:36:37 PM,0.29,-6.01,-111.29,-23.75,-8.87,-6.29,6.87,-27.18
04:36:37 PM,3.15,-5.15,-110.15,-24.03,-9.44,4.86,17.17,-3.72
04:36:37 PM,3.15,-5.15,-109.29,-25.18,-10.3,4.86,17.45,-0.57
04:36:37 PM,3.15,-5.15,-109.58,-26.61,-12.02,4.86,17.45,-0.57
04:36:37 PM,3.15,-5.15,-111.01,-27.47,-14.59,4.86,17.45,-0.57
04:36:37 PM,3.15,-5.15,-113.01,-28.61,-18.31,4.86,17.45,-0.57
04:36:37 PM,3.15,-6.87,-115.59,-30.04,-22.32,4.86,17.45,-0.57
04:36:37 PM,-10.01,-36.62,-117.87,-30.33,-25.18,0.57,12.59,-5.15
04:36:37 PM,-65.52,-65.8,-118.45,-30.33,-26.61,-29.47,-13.16,-31.47
04:36:37 PM,-76.39,-68.38,-118.73,-30.9,-28.61,-43.2,-25.46,-46.35
04:36:37 PM,-76.39,-68.38,-121.59,-32.33,-32.62,-43.49,-26.32,-48.35
04:36:37 PM,-76.39,-68.38,-125.03,-33.76,-35.19,-43.49,-26.32,-48.35
04:36:37 PM,-76.39,-68.38,-126.17,-35.19,-36.91,-43.49,-26.32,-48.35
04:36:37 PM,-76.39,-68.38,-124.17,-35.19,-36.62,-43.49,-26.32,-48.35
04:36:37 PM,-76.39,-68.38,-121.02,-34.9,-35.48,-43.49,-26.32,-48.35
04:36:37 PM,-74.96,-46.35,-117.3,-34.62,-34.05,-43.2,-25.18,-48.07
04:36:37 PM,-37.48,3.72,-115.59,-35.48,-34.33,-21.17,4.86,-31.47
04:36:37 PM,-1.43,19.17,-115.87,-36.62,-35.76,18.6,41.48,-2.57
04:36:37 PM,0,20.03,-114.44,-37.48,-36.05,22.03,45.2,6.29
04:36:37 PM,0,20.03,-110.72,-37.19,-34.9,22.03,45.2,6.87
04:36:37 PM,0,20.03,-109.58,-36.91,-34.9,22.03,45.2,6.87
04:36:37 PM,0,20.03,-110.44,-37.19,-36.05,22.03,44.92,6.87
04:36:37 PM,0,19.74,-111.01,-37.48,-36.91,22.03,44.92,6.58
04:36:37 PM,0,16.02,-113.3,-38.34,-38.91,21.74,44.92,6.58
04:36:37 PM,0.57,4.01,-114.73,-39.77,-40.63,19.45,40.91,3.15
04:36:37 PM,2.86,6.58,-115.59,-41.2,-42.63,15.16,33.47,-3.15
04:36:37 PM,3.43,9.16,-117.3,-43.2,-44.92,14.59,30.33,-7.15
04:36:37 PM,3.43,9.16,-119.88,-44.06,-47.49,14.59,30.04,-8.87
04:36:37 PM,3.43,9.16,-118.45,-44.06,-48.07,14.59,30.04,-8.87
04:36:37 PM,3.43,9.16,-114.44,-42.92,-46.63,14.59,30.04,-8.87
04:36:37 PM,3.43,9.16,-111.01,-42.06,-45.49,14.59,30.04,-8.87
04:36:37 PM,3.43,17.17,-107,-40.63,-44.06,14.59,30.04,-8.87
04:36:37 PM,19.17,64.95,-103.86,-39.77,-43.2,20.6,40.91,-3.15
04:36:37 PM,63.8,89.26,-100.99,-38.05,-42.06,70.1,86.69,32.33
04:36:37 PM,71.24,92.12,-97.27,-35.76,-39.77,88.98,103.57,60.94
04:36:37 PM,71.24,92.41,-92.7,-34.05,-37.77,89.26,104.43,69.24
04:36:37 PM,71.24,92.41,-89.84,-32.33,-36.62,89.26,104.43,69.52
04:36:37 PM,71.24,92.41,-88.12,-30.33,-36.34,89.26,104.14,69.52
04:36:37 PM,71.24,92.41,-86.98,-28.9,-37.19,89.26,104.43,69.52
04:36:37 PM,71.24,92.41,-87.83,-28.04,-39.77,89.26,104.43,69.52
04:36:37 PM,71.24,86.12,-88.69,-27.47,-42.06,89.26,104.43,69.52
04:36:37 PM,54.93,72.38,-89.26,-26.89,-43.2,81.25,96.99,63.23
